     time_period  economy_id theta_n theta
   1           2          15  -5.4660669892279996     
   1           2          16  -5.8485752696919402     
   1           2          17  -7.1772097597424898     
   1           2          18  0.80812545446172801     
   1           2          19   29.325252195661001     
   1           2          20   11.048203641174100     
   1           2          21  0.27292859325727098     
   1           2          22  -9.0828562697091400E-002
   1           2          23   34.156588214723399     
   1           2          24   35.936447662758901     
   1           2          25   38.214235464118403     
   1           2          26   42.218412293438398     
   1           2          27   48.265078319142397     
   1           2          28   53.929941626755600     
   1           2          29   5.7518575851740801     
   1           2          30   17.595412287336600     
   1           2          31   17.758846457969000     
   1           2          32   23.889801371114700     
   1           2          33   20.465767444151599     
   1           2          34   10.976122352995400     
   1           2          35   11.982487220448601     
   1           2          36   17.944658234189600     
   1           2          37   23.188274304149999     
   1           2          38   30.407071922122100     
   1           2          39   37.475560885230898     
   1           2          40   19.497307070174401     
   1           2          41  -19.857195703784164     
   1           2          42  -54.870414649598303     
   1           2          43   1258.4535757442600     
   1           2          44   531.01482053029804     
   1           2          45  -45.502673251342500     
   1           2          46  -9.1992373502642106     
   1           2          47  -523.99021213294998     
   1           2          48   1132.8529804634200     
   1           2          49   70.768726796308400     
   1           2          50   41.832441142017103     
   1           2          51   8.1839670002925597     
   1           2          52   42.210587146771402     
   1           2          53   29.779247293112899     
   1           2          54   7.6750996320096396     
   1           2          55   48.567855046416902     
   1           2          56   34.796484994636202     
   1           2          57  0.34808884489793901     
   1           2          58   35.078251914264897     
   1           2          59   22.683345614612900     
   1           2          60   3.8781795886850299     
   1           2          61   251.46588342846499     
   1           2          62   239.91518013588001     
   2           1           1   3.4806445824302998     
   2           1           2  -2.2668026046141501     
   2           1           3 -0.27251296350393800     
   2           1           4  0.56044767243231897     
   2           1           5  -7.1022861725114406E-002
   2           1           6 -0.34060279935799997     
   2           1           7  0.52692064373091696     
   2           1           8 -0.11308630511199901     
   2           1           9   2.1309858780692399     
   2           1          10   5.7348054064535301     
   2           1          11  0.84749095625656201     
   2           1          12   7.2772122659627696     
   2           1          13 -0.67803210978806405     
   2           1          14  -4.0038802086610001     
   2           1          15  -5.6855939761960403     
   2           1          16  -6.0713588792937596     
   2           1          17  -7.0594187490717699     
   2           1          18  0.88558971302672895     
   2           1          19   30.567895635080401     
   2           1          20   11.379754553380700     
   2           1          21  0.25000000000000000     
   2           1          22 -0.10000000000000001     
   2           1          23   34.954365224725663     
   2           1          24   22.966053747576140     
   2           1          25   40.313875255229526     
   2           1          26   44.363110233281581     
   2           1          27   37.123061923314623     
   2           1          28   56.266884654689285     
   2           1          29   5.8810695689001493     
   2           1          30   25.376314696405963     
   2           1          31   15.621888766209610     
   2           1          32   63.541504167981863     
   2           1          33  0.51105014437100138     
   2           1          34   11.517652614255685     
   2           1          35   12.395591601960575     
   2           1          36   20.444516230070878     
   2           1          37   25.657897826264673     
   2           1          38   32.711563427929391     
   2           1          39   34.877510503039076     
   2           1          40   16.703955086771998     
   2           1          41  -25.305674812750631     
   2           1          42   57.539764824664154     
   2           1          43   1103.6911793517177     
   2           1          44   326.94275329349193     
   2           1          45  -56.370405791823380     
   2           1          46  -17.867215164980507     
   2           1          47   2269.7072460054942     
   2           1          48   1203.7631160582662     
   2           1          49   61.628551266720173     
   2           1          50   23.605924680690116     
   2           1          51   7.6014735243445877     
   2           1          52   25.795484762101204     
   2           1          53   13.252678817258985     
   2           1          54   8.7122913284847261     
   2           1          55   42.561163955357067     
   2           1          56   19.013214496751122     
   2           1          57  0.68182466130180264     
   2           1          58   67.887119466458614     
   2           1          59   21.397005411570262     
   2           1          60   4.0216909249752026     
   2           1          61   535.14874208492029     
   2           1          62   39.411000798629424     
   2           2           1   3.3643234938767201     
   2           2           2  -3.0578285049028802     
   2           2           3 -0.14976362880884000     
   2           2           4  0.68461513824058595     
   2           2           5  -6.1233217473164799E-002
   2           2           6 -0.34099461759977501     
   2           2           7  0.63394668516313402     
   2           2           8  -7.5643725872545503E-002
   2           2           9   2.8140093895165101     
   2           2          10   8.6355611248861806     
   2           2          11   1.5062433876634900     
   2           2          12   8.1692824925645091     
   2           2          13 -0.60068635581497398     
   2           2          14  -5.9299519281122999     
   2           2          15  -5.9665821818903098     
   2           2          16  -7.2905708099312898     
   2           2          17  -8.6022727209013397     
   2           2          18   2.1330552805686600     
   2           2          19   36.673971978521301     
   2           2          20   18.826966694829402     
   2           2          21  0.26655323211784898     
   2           2          22  -9.3589395924583901E-002
   2           2          23   35.430844565361404     
   2           2          24   23.263522031982170     
   2           2          25   41.029053652691751     
   2           2          26   44.612300340373437     
   2           2          27   37.351591900765492     
   2           2          28   56.373179440967171     
   2           2          29   6.2604764874253558     
   2           2          30   43.241035871530542     
   2           2          31   18.249909650313882     
   2           2          32   43.163838946856494     
   2           2          33  0.43780295068462366     
   2           2          34   12.960625071272272     
   2           2          35   16.475170371455523     
   2           2          36   24.062591320174249     
   2           2          37   29.218482446657291     
   2           2          38   34.826390898434227     
   2           2          39   39.935139180089024     
   2           2          40   18.567492791448824     
   2           2          41  -48.094896310167734     
   2           2          42   29.174232136707705     
   2           2          43   2459.1102363906039     
   2           2          44   1080.4291547516343     
   2           2          45  -15.463442530365294     
   2           2          46   3.2818008331742505     
   2           2          47   3693.3303807804773     
   2           2          48   641.98888746848445     
   2           2          49   93.502636476609965     
   2           2          50   41.696243905760475     
   2           2          51   10.861454110848335     
   2           2          52   120.29497161357456     
   2           2          53   37.245042466561081     
   2           2          54   9.2442157292554477     
   2           2          55   81.096917431075738     
   2           2          56   35.600914721019777     
   2           2          57   1.3850551137108291     
   2           2          58   92.941362961609371     
   2           2          59   32.911005163163566     
   2           2          60   6.4849083754365013     
   2           2          61   386.87504495810106     
   2           2          62   43.321230512504862     
   3           1           1   3.5043762503914127     
   3           1           2  -2.2049807144761813     
   3           1           3 -0.26508079166126419     
   3           1           4  0.57573260918096425     
   3           1           5  -6.9085874558293528E-002
   3           1           6 -0.33131363196436220     
   3           1           7  0.53410592534340706     
   3           1           8 -0.11000213310844117     
   3           1           9   2.1891036756098790     
   3           1          10   5.8912091925965013     
   3           1          11  0.87060434631706674     
   3           1          12   7.4756816943555373     
   3           1          13 -0.65954032470011414     
   3           1          14  -5.6054323159903925     
   3           1          15  -5.6080631480926177     
   3           1          16  -5.9885676206151537     
   3           1          17  -6.9631539465136019     
   3           1          18  0.90974216010553910     
   3           1          19   31.401565528459791     
   3           1          20   11.690111500370323     
   3           1          21  0.25681818191978067     
   3           1          22  -9.7272727232087838E-002
   3           1          23   34.469031556921578     
   3           1          24   27.219246440088764     
   3           1          25   39.488737914301225     
   3           1          26   43.494319302926236     
   3           1          27   49.258804400307945     
   3           1          28   55.260622804371089     
   3           1          29   5.8054516527298432     
   3           1          30   25.376013324636187     
   3           1          31   15.621703239023230     
   3           1          32   61.979692910368229     
   3           1          33  0.51104407508598726     
   3           1          34   11.517515829407486     
   3           1          35   12.395444390617055     
   3           1          36   15.176361271414260     
   3           1          37   25.132307050227919     
   3           1          38   31.730836179821853     
   3           1          39   34.573448899018153     
   3           1          40   16.273026204414823     
   3           1          41  -25.305986830925594     
   3           1          42   57.539081476393356     
   3           1          43   1103.6780717997331     
   3           1          44   326.93887048712878     
   3           1          45  -56.371100837154337     
   3           1          46  -17.867435467181735     
   3           1          47   2269.6802907246356     
   3           1          48   1203.7488200414830     
   3           1          49   61.627819359593460     
   3           1          50   23.605644334257320     
   3           1          51   7.6013832484492454     
   3           1          52   25.795178412223827     
   3           1          53   13.252521427058010     
   3           1          54   8.7121878604008636     
   3           1          55   66.501028897684819     
   3           1          56   19.012988693825360     
   3           1          57  0.68181656388075040     
   3           1          58   67.886313231920724     
   3           1          59   21.396751298494113     
   3           1          60   4.0216431629527651     
   3           1          61   523.66522499611847     
   3           1          62   39.410532749458099     
   3           2           1   3.3101830945202599     
   3           2           2  -3.0693324138867100     
   3           2           3 -0.16002200605026101     
   3           2           4  0.64209982824171896     
   3           2           5  -6.5427516513203901E-002
   3           2           6 -0.36435176681186698     
   3           2           7  0.61378798304932103     
   3           2           8  -8.0825103234452605E-002
   3           2           9   2.6392564884303900     
   3           2          10   8.0992838243546093     
   3           2          11   1.4127041113851000     
   3           2          12   7.6619615786094402     
   3           2          13 -0.64183164116052005     
   3           2          14  -5.5910519204399600     
   3           2          15  -5.9919168186500000     
   3           2          16  -6.1913686574568301     
   3           2          17  -7.3015589610240701     
   3           2          18   2.0005903357660100     
   3           2          19   34.396480289448199     
   3           2          20   17.657792540389799     
   3           2          21  0.25000000000000000     
   3           2          22 -0.10000000000000001     
   3           2          23   34.103758510122901     
   3           2          24   36.579532765320899     
   3           2          25   39.985566308107302     
   3           2          26   43.529308991143402     
   3           2          27   49.237315607574899     
   3           2          28   54.956964125574899     
   3           2          29   5.8742126266116204     
   3           2          30   36.720808818882801     
   3           2          31   18.847710520860002     
   3           2          32   45.819065325055099     
   3           2          33  0.54948408937547999     
   3           2          34   12.247807458049200     
   3           2          35   12.456298200365600     
   3           2          36   21.897062169202499     
   3           2          37   28.075658047605000     
   3           2          38   33.458636421594797     
   3           2          39   38.230160602684897     
   3           2          40   17.047193409414000     
   3           2          41  -35.603965412680097     
   3           2          42   36.811163592419099     
   3           2          43   3944.4078108613498     
   3           2          44   1098.0868452792399     
   3           2          45  -15.710434768948600     
   3           2          46   3.0659198567066599     
   3           2          47   3015.3615873291201     
   3           2          48   998.11389966030504     
   3           2          49   86.965892308363493     
   3           2          50   39.637517297118499     
   3           2          51   13.314676512058499     
   3           2          52   111.09469539355101     
   3           2          53   35.968453162273804     
   3           2          54   8.8366018378385291     
   3           2          55   159.47120176057186     
   3           2          56   35.536408810174102     
   3           2          57   1.3438996359438100     
   3           2          58   116.31654018323700     
   3           2          59   32.637747293737199     
   3           2          60   5.6946031522325704     
   3           2          61   373.88424047403902     
   3           2          62   42.810307159771902     
   4           1           1   3.5043762503914100     
   4           1           2  -2.2049807144761799     
   4           1           3 -0.26508079166126403     
   4           1           4  0.57573260918096403     
   4           1           5  -6.9085874558293500E-002
   4           1           6 -0.33131363196436198     
   4           1           7  0.53410592534340695     
   4           1           8 -0.11000213310844099     
   4           1           9   2.1891036756098798     
   4           1          10   5.8912091925965004     
   4           1          11  0.87060434631706696     
   4           1          12   7.4756816943555400     
   4           1          13 -0.65954032470011403     
   4           1          14  -5.6054323159903898     
   4           1          15  -5.6080631480926204     
   4           1          16  -5.9885676206151501     
   4           1          17  -6.9631539465136001     
   4           1          18  0.90974216010553899     
   4           1          19   31.401565528459798     
   4           1          20   11.690111500370300     
   4           1          21  0.25681818191978101     
   4           1          22  -9.7272727232087797E-002
   4           1          23   34.251266143780903     
   4           1          24   36.391469024265099     
   4           1          25   39.414067649985000     
   4           1          26   43.076687062027197     
   4           1          27   48.999201309738297     
   4           1          28   54.752831212964800     
   4           1          29   5.9515477426404502     
   4           1          30   26.325426038995399     
   4           1          31   16.071689975887601     
   4           1          32   63.018131382532701     
   4           1          33  0.48737990285054100     
   4           1          34   12.039018051098800     
   4           1          35   12.180464387120500     
   4           1          36   16.882382544796702     
   4           1          37   25.495447770285299     
   4           1          38   31.979772285656001     
   4           1          39   36.051803485227403     
   4           1          40   16.734336528809301     
   4           1          41  -25.299882534088500     
   4           1          42   57.626718802195803     
   4           1          43   1097.3595167478400     
   4           1          44   327.63824479920999     
   4           1          45  -66.758247469223605     
   4           1          46  -18.802446383340900     
   4           1          47   2256.8613838682800     
   4           1          48   1188.3866122347199     
   4           1          49   59.002391459521000     
   4           1          50   23.540787250685302     
   4           1          51   7.5105615999840998     
   4           1          52   34.132461797168098     
   4           1          53   14.472220442434800     
   4           1          54   10.444079769878000     
   4           1          55   95.936075907235164     
   4           1          56   22.531634981174602     
   4           1          57  0.68369895778023104     
   4           1          58   64.967409062969494     
   4           1          59   25.799990867350999     
   4           1          60   5.8388880545245900     
   4           1          61   606.97525185457403     
   4           1          62   39.355290356976397     
   4           2           1   3.3101830945202599     
   4           2           2  -3.0693324138867100     
   4           2           3 -0.16002200605026101     
   4           2           4  0.64209982824171896     
   4           2           5  -6.5427516513203901E-002
   4           2           6 -0.36435176681186698     
   4           2           7  0.61378798304932103     
   4           2           8  -8.0825103234452605E-002
   4           2           9   2.6392564884303900     
   4           2          10   8.0992838243546093     
   4           2          11   1.4127041113851000     
   4           2          12   7.6619615786094402     
   4           2          13 -0.64183164116052005     
   4           2          14  -5.5910519204399600     
   4           2          15  -5.9919168186500000     
   4           2          16  -6.1913686574568301     
   4           2          17  -7.3015589610240701     
   4           2          18   2.0005903357660100     
   4           2          19   34.396480289448199     
   4           2          20   17.657792540389799     
   4           2          21  0.25000000000000000     
   4           2          22 -0.10000000000000001     
   4           2          23   34.385301736084898     
   4           2          24   36.773028703382600     
   4           2          25   39.833979467154698     
   4           2          26   44.078416098515099     
   4           2          27   49.510334748966002     
   4           2          28   55.319269380585901     
   4           2          29   5.8904980284677997     
   4           2          30   37.309075570908902     
   4           2          31   14.700936006936301     
   4           2          32   45.837754009268103     
   4           2          33  0.57702881505460502     
   4           2          34   12.861769723974200     
   4           2          35   15.914362020926401     
   4           2          36   22.317899260608101     
   4           2          37   29.200092037072402     
   4           2          38   34.864387924783102     
   4           2          39   39.507132692431099     
   4           2          40   17.901740929789000     
   4           2          41  -33.883202713756901     
   4           2          42   60.400697101668698     
   4           2          43   4142.1344297344504     
   4           2          44   1153.1321168528900     
   4           2          45  -8.4100158480374301     
   4           2          46   3.2196093320528001     
   4           2          47   3166.5166605192398     
   4           2          48   838.51815467866095     
   4           2          49   91.325348193240700     
   4           2          50   41.624480271408800     
   4           2          51   13.982119153478401     
   4           2          52   116.66368814182000     
   4           2          53   37.771492039310900     
   4           2          54   9.2795660260019606     
   4           2          55   167.46522850520080     
   4           2          56   37.317790020701999     
   4           2          57   1.4112670948531700     
   4           2          58   122.14729534656500     
   4           2          59   34.273823411996403     
   4           2          60   5.9800641595895003     
   4           2          61   382.76669381268198     
   4           2          62   44.956316825484400     
   5           1           1   3.5043762503914100     
   5           1           2  -2.2049807144761799     
   5           1           3 -0.26508079166126403     
   5           1           4  0.57573260918096403     
   5           1           5  -6.9085874558293500E-002
   5           1           6 -0.33131363196436198     
   5           1           7  0.53410592534340695     
   5           1           8 -0.11000213310844099     
   5           1           9   2.1891036756098798     
   5           1          10   5.8912091925965004     
   5           1          11  0.87060434631706696     
   5           1          12   7.4756816943555400     
   5           1          13 -0.65954032470011403     
   5           1          14  -5.6054323159903898     
   5           1          15  -5.6080631480926204     
   5           1          16  -5.9885676206151501     
   5           1          17  -6.9631539465136001     
   5           1          18  0.90974216010553899     
   5           1          19   31.401565528459798     
   5           1          20   11.690111500370300     
   5           1          21  0.25681818191978101     
   5           1          22  -9.7272727232087797E-002
   5           1          23   34.389555381511300     
   5           1          24   36.497747732951296     
   5           1          25   39.414030347624603     
   5           1          26   43.148091954540597     
   5           1          27   49.070094323764003     
   5           1          28   54.796970630391300     
   5           1          29   5.9931506080462302     
   5           1          30   27.188739122489601     
   5           1          31   16.598743183288398     
   5           1          32   64.320036207621598     
   5           1          33  0.50336298499096799     
   5           1          34   12.433824265461300     
   5           1          35   12.063268726693600     
   5           1          36   16.684143136096900     
   5           1          37   25.335005354368700     
   5           1          38   31.730758978843902     
   5           1          39   35.557759365393999     
   5           1          40   16.364474669452200     
   5           1          41  -24.470201009839400     
   5           1          42   59.516522987210401     
   5           1          43   564.09095295717395     
   5           1          44   338.38277683334400     
   5           1          45  -64.568984952219907     
   5           1          46  -18.185841055078001     
   5           1          47   2244.1245347731601     
   5           1          48   2397.1844339206837     
   5           1          49   60.937309300129002     
   5           1          50   24.312781200533099     
   5           1          51   7.7568621188836104     
   5           1          52   22.561150681611299     
   5           1          53   14.946820824463099     
   5           1          54   8.6292654049983994     
   5           1          55   50.730082751317099     
   5           1          56   18.616427923297401     
   5           1          57  0.70612010509798795     
   5           1          58   67.097943025143394     
   5           1          59   21.316858310773600     
   5           1          60   6.0303678977401303     
   5           1          61   599.25368917563503     
   5           1          62   40.645903356726599     
   5           2           1   3.3101830945202599     
   5           2           2  -3.0693324138867100     
   5           2           3 -0.16002200605026101     
   5           2           4  0.64209982824171896     
   5           2           5  -6.5427516513203901E-002
   5           2           6 -0.36435176681186698     
   5           2           7  0.61378798304932103     
   5           2           8  -8.0825103234452605E-002
   5           2           9   2.6392564884303900     
   5           2          10   8.0992838243546093     
   5           2          11   1.4127041113851000     
   5           2          12   7.6619615786094402     
   5           2          13 -0.64183164116052005     
   5           2          14  -5.5910519204399600     
   5           2          15  -5.9919168186500000     
   5           2          16  -6.1913686574568301     
   5           2          17  -7.3015589610240701     
   5           2          18   2.0005903357660100     
   5           2          19   34.396480289448199     
   5           2          20   17.657792540389799     
   5           2          21  0.25000000000000000     
   5           2          22 -0.10000000000000001     
   5           2          23   34.475589501810902     
   5           2          24   36.769731673228200     
   5           2          25   39.765465988529300     
   5           2          26   44.013361714643302     
   5           2          27   49.524289762606102     
   5           2          28   55.347156486858403     
   5           2          29   5.8654581043879501     
   5           2          30   37.956199399531698     
   5           2          31   15.046924128673799     
   5           2          32   45.465871776495703     
   5           2          33  0.58997317838126995     
   5           2          34   13.150295038459999     
   5           2          35   15.065384731513300     
   5           2          36   22.199902243380802     
   5           2          37   28.572440667027902     
   5           2          38   34.241901170627202     
   5           2          39   39.169019307591100     
   5           2          40   17.822209091878001     
   5           2          41  -33.122855965807098     
   5           2          42   49.404522361183602     
   5           2          43   4235.0540406923301     
   5           2          44   1179.0000816663601     
   5           2          45  -8.2212931864200307     
   5           2          46   3.2918341358696899     
   5           2          47   3237.5504478523999     
   5           2          48   2093.0870413372072     
   5           2          49   93.374030091103094     
   5           2          50   42.558233286612598     
   5           2          51   14.295777025801900     
   5           2          52   119.28077957111600     
   5           2          53   38.618811798031700     
   5           2          54   9.4877325352307498     
   5           2          55   87.665633262260997     
   5           2          56   38.154931979601201     
   5           2          57   1.4429257461200400     
   5           2          58   124.88739935711800     
   5           2          59   35.042680722522299     
   5           2          60   6.1142136529578002     
   5           2          61   376.89815673970099     
   5           2          62   45.964812213643903     
   6           1           1   3.5043762503914100     
   6           1           2  -2.2049807144761799     
   6           1           3 -0.26508079166126403     
   6           1           4  0.57573260918096403     
   6           1           5  -6.9085874558293500E-002
   6           1           6 -0.33131363196436198     
   6           1           7  0.53410592534340695     
   6           1           8 -0.11000213310844099     
   6           1           9   2.1891036756098798     
   6           1          10   5.8912091925965004     
   6           1          11  0.87060434631706696     
   6           1          12   7.4756816943555400     
   6           1          13 -0.65954032470011403     
   6           1          14  -5.6054323159903898     
   6           1          15  -5.6080631480926204     
   6           1          16  -5.9885676206151501     
   6           1          17  -6.9631539465136001     
   6           1          18  0.90974216010553899     
   6           1          19   31.401565528459798     
   6           1          20   11.690111500370300     
   6           1          21  0.25681818191978101     
   6           1          22  -9.7272727232087797E-002
   6           1          23   34.549850873167998     
   6           1          24   36.515698260458500     
   6           1          25   39.332462900196703     
   6           1          26   43.193847891406101     
   6           1          27   49.046928995002403     
   6           1          28   54.812609259495702     
   6           1          29   6.0107730787790397     
   6           1          30   28.039816679749102     
   6           1          31   13.251107838250400     
   6           1          32   64.834862312576604     
   6           1          33  0.40853756141519998     
   6           1          34   12.389152388112800     
   6           1          35   11.719642641490500     
   6           1          36   16.582536300402900     
   6           1          37   23.398092722538799     
   6           1          38   30.708639300671400     
   6           1          39   34.964576532153799     
   6           1          40   15.803862968122701     
   6           1          41  -23.964287148526498     
   6           1          42   59.078285281462598     
   6           1          43   1119.1501795367301     
   6           1          44   344.41131920222000     
   6           1          45  -64.524396327898401     
   6           1          46  -17.658842043300702     
   6           1          47   2151.2511564262600     
   6           1          48   2473.0191386061911     
   6           1          49   63.327288983992098     
   6           1          50   25.467179221196101     
   6           1          51   8.0331034008875903     
   6           1          52   29.354775625737901     
   6           1          53   15.360003873799000     
   6           1          54   8.9525211434659102     
   6           1          55   68.131663779166900     
   6           1          56   19.448955561780799     
   6           1          57  0.92337053905101896     
   6           1          58   67.106503725310603     
   6           1          59   22.034644089460901     
   6           1          60   6.0152475924770199     
   6           1          61   584.46081303949700     
   6           1          62   41.224811171002600     
   6           2           1   3.3101830945202599     
   6           2           2  -3.0693324138867100     
   6           2           3 -0.16002200605026101     
   6           2           4  0.64209982824171896     
   6           2           5  -6.5427516513203901E-002
   6           2           6 -0.36435176681186698     
   6           2           7  0.61378798304932103     
   6           2           8  -8.0825103234452605E-002
   6           2           9   2.6392564884303900     
   6           2          10   8.0992838243546093     
   6           2          11   1.4127041113851000     
   6           2          12   7.6619615786094402     
   6           2          13 -0.64183164116052005     
   6           2          14  -5.5910519204399600     
   6           2          15  -5.9919168186500000     
   6           2          16  -6.1913686574568301     
   6           2          17  -7.3015589610240701     
   6           2          18   2.0005903357660100     
   6           2          19   34.396480289448199     
   6           2          20   17.657792540389799     
   6           2          21  0.25000000000000000     
   6           2          22 -0.10000000000000001     
   6           2          23   34.436332651729202     
   6           2          24   36.868500271468903     
   6           2          25   39.895340616750303     
   6           2          26   44.040597306477601     
   6           2          27   49.581266956655398     
   6           2          28   55.428708177420198     
   6           2          29   5.9324951232162100     
   6           2          30   38.730890790057103     
   6           2          31   20.009263259813501     
   6           2          32   46.475792500696798     
   6           2          33  0.58334787077848305     
   6           2          34   13.002619257780900     
   6           2          35   15.340984589898600     
   6           2          36   22.625206334587499     
   6           2          37   25.147792453615899     
   6           2          38   34.482855938458002     
   6           2          39   39.192015969954397     
   6           2          40   18.097783303303800     
   6           2          41  -25.134603347737599     
   6           2          42   48.849717211380501     
   6           2          43   4187.4950384153099     
   6           2          44   1165.7600929838500     
   6           2          45  -6.2385605715714600     
   6           2          46   3.2548673473330800     
   6           2          47   3201.1932567417498     
   6           2          48   2586.9774967316994     
   6           2          49   92.325454165731600     
   6           2          50   42.080310904906000     
   6           2          51   14.135237659458699     
   6           2          52   117.94127485341500     
   6           2          53   38.185128510736902     
   6           2          54   9.3811867653512699     
   6           2          55   86.681161750947098     
   6           2          56   37.726457990966900     
   6           2          57   1.4267219130199300     
   6           2          58   123.48493316581801     
   6           2          59   34.649156834453400     
   6           2          60   6.0455519786912602     
   6           2          61   385.50635110147903     
   6           2          62   45.448634477131698     
