     time_period  economy_id theta_n theta
   1           2          15  -5.4660669892279996     
   1           2          16  -5.8485752696919402     
   1           2          17  -7.1772097597424898     
   1           2          18  0.80812545446172801     
   1           2          19   29.325252195661001     
   1           2          20   11.048203641174100     
   1           2          21  0.27292859325727098     
   1           2          22  -9.0828562697091400E-002
   1           2          23   34.156588214723399     
   1           2          24   35.936447662758901     
   1           2          25   38.214235464118403     
   1           2          26   42.218412293438398     
   1           2          27   48.265078319142397     
   1           2          28   53.929941626755600     
   1           2          29   5.7518575851740801     
   1           2          30   17.595412287336600     
   1           2          31   17.758846457969000     
   1           2          32   23.889801371114700     
   1           2          33   20.465767444151599     
   1           2          34   10.976122352995400     
   1           2          35   11.982487220448601     
   1           2          36   17.944658234189600     
   1           2          37   23.188274304149999     
   1           2          38   30.407071922122100     
   1           2          39   37.475560885230898     
   1           2          40   19.497307070174401     
   1           2          41  -19.857195703784164     
   1           2          42  -54.870414649598303     
   1           2          43   1258.4535757442600     
   1           2          44   531.01482053029804     
   1           2          45  -45.502673251342500     
   1           2          46  -9.1992373502642106     
   1           2          47  -523.99021213294998     
   1           2          48   1132.8529804634200     
   1           2          49   70.768726796308400     
   1           2          50   41.832441142017103     
   1           2          51   8.1839670002925597     
   1           2          52   42.210587146771402     
   1           2          53   29.779247293112899     
   1           2          54   7.6750996320096396     
   1           2          55   48.567855046416902     
   1           2          56   34.796484994636202     
   1           2          57  0.34808884489793901     
   1           2          58   35.078251914264897     
   1           2          59   22.683345614612900     
   1           2          60   3.8781795886850299     
   1           2          61   251.46588342846499     
   1           2          62   239.91518013588001     
   2           1           1   3.5825558654994700     
   2           1           2  -2.1815892701323798     
   2           1           3 -0.22534606823169501     
   2           1           4  0.58406268582187804     
   2           1           5  -9.3313331932551494E-002
   2           1           6 -0.33511381247797600     
   2           1           7  0.55770205805944595     
   2           1           8 -0.11386818672394100     
   2           1           9   2.2015829513428100     
   2           1          10   5.7276751707827698     
   2           1          11  0.91553214939450400     
   2           1          12   8.0071970930286600     
   2           1          13 -0.69026003344040499     
   2           1          14  -4.6081417574925103     
   2           1          15  -5.9032702635286398     
   2           1          16  -6.0465327634707000     
   2           1          17  -7.0845974958734796     
   2           1          18  0.86989275408245204     
   2           1          19   35.879489266235602     
   2           1          20   11.882940776177101     
   2           1          21  0.25000000000000000     
   2           1          22 -0.10000000000000001     
   2           1          23   34.323905338186997     
   2           1          24   36.265461799948298     
   2           1          25   38.717152392542701     
   2           1          26   42.691069902966802     
   2           1          27   48.478126144855501     
   2           1          28   54.245692261523097     
   2           1          29   5.8483456994487097     
   2           1          30   17.856480123928101     
   2           1          31   14.271517271399700     
   2           1          32   43.536229058720700     
   2           1          33  0.62515773039280798     
   2           1          34   11.313003903273600     
   2           1          35   11.039267366570501     
   2           1          36   14.912000958026900     
   2           1          37   21.419283417766401     
   2           1          38   28.478500562696102     
   2           1          39   32.851233409499400     
   2           1          40   16.518192189500098     
   2           1          41  -29.519620109664402     
   2           1          42   33.173530799201401     
   2           1          43   1239.3624458515301     
   2           1          44   345.83595923198300     
   2           1          45  -51.645949524293549     
   2           1          46  -19.465676508551802     
   2           1          47   1772.5438900315100     
   2           1          48   1327.3257654127842     
   2           1          49   59.257366017296100     
   2           1          50   24.926472357171399     
   2           1          51   8.8167250304159808     
   2           1          52   45.402796515637299     
   2           1          53   17.646160326856599     
   2           1          54   9.3062987333612508     
   2           1          55   61.739875957542999     
   2           1          56   27.308752952561100     
   2           1          57  0.74144045880666998     
   2           1          58   66.267960986455407     
   2           1          59   27.005445257014301     
   2           1          60   5.5202007506375201     
   2           1          61   376.35455418675002     
   2           1          62   40.805688760593199     
   2           2           1   3.0741919464503700     
   2           2           2  -2.5434217380417201     
   2           2           3 -0.40018645771753902     
   2           2           4  0.37872141099585399     
   2           2           5  -6.7647696353799205E-002
   2           2           6 -0.25341492904532897     
   2           2           7  0.56713763008030005     
   2           2           8  -7.9827707694686501E-002
   2           2           9   12.172952519971201     
   2           2          10   11.768962417710201     
   2           2          11   1.0307217118340599     
   2           2          12   8.9604760856101908     
   2           2          13 -0.60016167118518504     
   2           2          14  -6.1888112027504798     
   2           2          15  -5.5093193544833499     
   2           2          16  -6.1059069540263096     
   2           2          17  -6.5905830266984697     
   2           2          18   1.0821904433186200     
   2           2          19   34.131644503532002     
   2           2          20   14.157629851375900     
   2           2          21  0.18144623754247599     
   2           2          22  -7.5183168088512706E-002
   2           2          23   34.413726123941110     
   2           2          24   27.289807553099575     
   2           2          25   39.288831660059621     
   2           2          26   43.251804237594477     
   2           2          27   48.997701992578619     
   2           2          28   54.828078252401703     
   2           2          29   5.9344362674815310     
   2           2          30   28.520053452276475     
   2           2          31   15.459586545547822     
   2           2          32   39.490035024198718     
   2           2          33  0.32335418090062062     
   2           2          34   12.196363974769866     
   2           2          35   14.551215591203334     
   2           2          36   19.645409816147613     
   2           2          37   24.664310392513471     
   2           2          38   31.726724177382987     
   2           2          39   35.622419639683180     
   2           2          40   19.143178425653392     
   2           2          41 -0.78958822061789613     
   2           2          42   22.540248321678998     
   2           2          43   2728.7908203440179     
   2           2          44   299.79552557087044     
   2           2          45  -2.8013364239270011     
   2           2          46   2.5401713666223853     
   2           2          47   2294.5460658690536     
   2           2          48   727.73629244386007     
   2           2          49   57.027218049154889     
   2           2          50   30.280647271252246     
   2           2          51   6.0712989868871583     
   2           2          52   29.840076657274501     
   2           2          53   12.055626701235427     
   2           2          54   8.0762798623157792     
   2           2          55   22.495160251136880     
   2           2          56   13.254465864286290     
   2           2          57  0.16634170889723024     
   2           2          58   46.422509521699531     
   2           2          59   14.993210668821465     
   2           2          60   4.9564649314240308     
   2           2          61   166.40572930961454     
   2           2          62   22.116873920747594     
