     time_period  economy_id theta_n theta
   1           2          15  -5.4660669892279996     
   1           2          16  -5.8485752696919402     
   1           2          17  -7.1772097597424898     
   1           2          18  0.80812545446172801     
   1           2          19   29.325252195661001     
   1           2          20   11.048203641174100     
   1           2          21  0.27292859325727098     
   1           2          22  -9.0828562697091400E-002
   1           2          23   34.156588214723399     
   1           2          24   35.936447662758901     
   1           2          25   38.214235464118403     
   1           2          26   42.218412293438398     
   1           2          27   48.265078319142397     
   1           2          28   53.929941626755600     
   1           2          29   5.7518575851740801     
   1           2          30   17.595412287336600     
   1           2          31   17.758846457969000     
   1           2          32   23.889801371114700     
   1           2          33   20.465767444151599     
   1           2          34   10.976122352995400     
   1           2          35   11.982487220448601     
   1           2          36   17.944658234189600     
   1           2          37   23.188274304149999     
   1           2          38   30.407071922122100     
   1           2          39   37.475560885230898     
   1           2          40   19.497307070174401     
   1           2          41  -19.857195703784164     
   1           2          42  -54.870414649598303     
   1           2          43   1258.4535757442600     
   1           2          44   531.01482053029804     
   1           2          45  -45.502673251342500     
   1           2          46  -9.1992373502642106     
   1           2          47  -523.99021213294998     
   1           2          48   1132.8529804634200     
   1           2          49   70.768726796308400     
   1           2          50   41.832441142017103     
   1           2          51   8.1839670002925597     
   1           2          52   42.210587146771402     
   1           2          53   29.779247293112899     
   1           2          54   7.6750996320096396     
   1           2          55   48.567855046416902     
   1           2          56   34.796484994636202     
   1           2          57  0.34808884489793901     
   1           2          58   35.078251914264897     
   1           2          59   22.683345614612900     
   1           2          60   3.8781795886850299     
   1           2          61   251.46588342846499     
   1           2          62   239.91518013588001     
   2           1           1   3.2506470092835702     
   2           1           2  -2.2376497361803001     
   2           1           3 -0.25590498608709999     
   2           1           4  0.59523213412665099     
   2           1           5  -6.7015804229536000E-002
   2           1           6 -0.27640898779635797     
   2           1           7  0.50343344234622600     
   2           1           8 -0.10386689306374999     
   2           1           9   2.3485647581615900     
   2           1          10   5.8291014695234704     
   2           1          11   1.4471629845481999     
   2           1          12   7.8388668609599801     
   2           1          13 -0.63240724354931799     
   2           1          14  -5.1016301037414697     
   2           1          15  -5.7013915160642004     
   2           1          16  -5.9949292683419504     
   2           1          17  -7.2179279753917998     
   2           1          18   1.1219235290706500     
   2           1          19   33.075063496801697     
   2           1          20   17.089455494998901     
   2           1          21  0.26815593056095199     
   2           1          22  -7.5782805819513896E-002
   2           1          23   35.536263202714281     
   2           1          24   22.995001059921428     
   2           1          25   40.290365450567258     
   2           1          26   44.213836633287400     
   2           1          27   37.124695736365055     
   2           1          28   56.214108994869022     
   2           1          29   5.8880290739088217     
   2           1          30   21.826211407543145     
   2           1          31   20.152391748659767     
   2           1          32   38.101759719589737     
   2           1          33   17.113761733279492     
   2           1          34   10.676613606579069     
   2           1          35   13.252365100744152     
   2           1          36   19.903980888972161     
   2           1          37   25.566412640087101     
   2           1          38   33.097378821988926     
   2           1          39   35.893266276564383     
   2           1          40   16.995187842979021     
   2           1          41   111.57322812932196     
   2           1          42   4.2450407290876635     
   2           1          43   2531.4954796022676     
   2           1          44   663.58477958891535     
   2           1          45  -50.510177938374973     
   2           1          46  -21.967340368972000     
   2           1          47   1108.2957737496956     
   2           1          48   441.16394106197004     
   2           1          49   55.361434217769194     
   2           1          50   45.653491482127301     
   2           1          51   7.1071351158906841     
   2           1          52   39.275556077438473     
   2           1          53   25.728313335076304     
   2           1          54   7.4711069146987592     
   2           1          55   62.253012569276507     
   2           1          56   22.666132968990091     
   2           1          57   1.0098074184991142     
   2           1          58   66.991705212084241     
   2           1          59   35.091310548206579     
   2           1          60   4.7543849702102685     
   2           1          61   200.35193832868401     
   2           1          62   274.57651843250846     
   2           2           1   2.9972332560780202     
   2           2           2  -3.2108006064694301     
   2           2           3 -0.17662402337446501     
   2           2           4  0.65858062617793800     
   2           2           5  -6.2803684973024396E-002
   2           2           6 -0.47166645143259001     
   2           2           7  0.55880878221586805     
   2           2           8  -9.2224371505002400E-002
   2           2           9   3.5173479912329002     
   2           2          10   4.4428749071744598     
   2           2          11   1.4691753506583600     
   2           2          12   9.0438956805928292     
   2           2          13 -0.58821089338085397     
   2           2          14  -5.3829967797416503     
   2           2          15  -5.6979441750074002     
   2           2          16  -5.9252509705671201     
   2           2          17  -7.1032156470931502     
   2           2          18   1.0862894263726399     
   2           2          19   37.412241509547599     
   2           2          20   13.743669006815701     
   2           2          21  0.26445905356183003     
   2           2          22  -9.4378662577099204E-002
   2           2          23   34.953740406379211     
   2           2          24   23.467429519367130     
   2           2          25   41.211097527688608     
   2           2          26   44.976197215412306     
   2           2          27   37.643092198190864     
   2           2          28   56.577592909387654     
   2           2          29   5.8169281618293542     
   2           2          30   20.970307397526096     
   2           2          31   23.033176076629204     
   2           2          32   44.107941999216571     
   2           2          33   16.297916608934528     
   2           2          34   13.173157780545797     
   2           2          35   14.189851117040707     
   2           2          36   22.067242611888599     
   2           2          37   28.436508478787239     
   2           2          38   34.496775938599988     
   2           2          39   40.608196372982803     
   2           2          40   18.302448711091323     
   2           2          41   6.0814912206604168     
   2           2          42  -7.4156664716174481     
   2           2          43   3620.8816325267135     
   2           2          44   2536.6848936549518     
   2           2          45  -11.392765062155405     
   2           2          46   10.424426287281069     
   2           2          47   1614.9011638237450     
   2           2          48   939.95490277006058     
   2           2          49   81.241535385278311     
   2           2          50   66.623026306279641     
   2           2          51   11.159165949338448     
   2           2          52   71.149796269366632     
   2           2          53   62.554352107928125     
   2           2          54   10.082934188743328     
   2           2          55   61.795934015235098     
   2           2          56   50.389089547546945     
   2           2          57   2.0430912111684294     
   2           2          58   82.115710633425977     
   2           2          59   73.204063810099072     
   2           2          60   6.6317322436511068     
   2           2          61   384.49063961877988     
   2           2          62   127.88133845522039     
   3           1           1   3.2086802267838599     
   3           1           2  -3.3793750152159499     
   3           1           3 -0.22627383197812601     
   3           1           4  0.64541598891158702     
   3           1           5  -6.2720767029783395E-002
   3           1           6 -0.24349985865440299     
   3           1           7  0.50792832784802899     
   3           1           8  -8.7764595982282700E-002
   3           1           9   2.4646132661966602     
   3           1          10   6.2761295466746798     
   3           1          11   1.5792822541076199     
   3           1          12   8.7114659232920904     
   3           1          13 -0.59607179124021004     
   3           1          14  -5.4330516545335197     
   3           1          15  -6.3535490057791799     
   3           1          16  -6.1785672272609702     
   3           1          17  -7.1071184492956299     
   3           1          18   1.3105608659923200     
   3           1          19   36.913491636689002     
   3           1          20   18.903526751043700     
   3           1          21  0.34378948151938399     
   3           1          22  -6.3742467815611201E-002
   3           1          23   34.707058903867619     
   3           1          24   27.256697801174440     
   3           1          25   39.607651762859994     
   3           1          26   43.535737643236288     
   3           1          27   49.372446187651398     
   3           1          28   55.248943980091560     
   3           1          29   5.8593489091954289     
   3           1          30   28.347958167483064     
   3           1          31   21.069067200525591     
   3           1          32   40.047534723221325     
   3           1          33   18.339049386759879     
   3           1          34   10.767578030632182     
   3           1          35   12.322031762570314     
   3           1          36   19.732557288200120     
   3           1          37   25.708134727440243     
   3           1          38   32.166611565599332     
   3           1          39   35.124113126086080     
   3           1          40   16.704523306412099     
   3           1          41   110.92501962000472     
   3           1          42   4.4142597295598760     
   3           1          43   2528.1327869643064     
   3           1          44   703.60882228961918     
   3           1          45  -49.333694360618622     
   3           1          46  -21.269494799358679     
   3           1          47   799.36609365485458     
   3           1          48   435.79179756392381     
   3           1          49   56.827442908682457     
   3           1          50   47.578664649838601     
   3           1          51   7.4224495754772111     
   3           1          52   41.323978456282440     
   3           1          53   26.691605418224640     
   3           1          54   7.8330849794582011     
   3           1          55   102.70812120002822     
   3           1          56   29.759157860254135     
   3           1          57   1.0646239262916306     
   3           1          58   68.962897157640683     
   3           1          59   36.315928035453894     
   3           1          60   6.2843847401080790     
   3           1          61   262.96175511002696     
   3           1          62   249.42448975087609     
   3           2           1   2.9972332560780202     
   3           2           2  -3.2108006064694301     
   3           2           3 -0.17662402337446501     
   3           2           4  0.65858062617793800     
   3           2           5  -6.2803684973024396E-002
   3           2           6 -0.47166645143259001     
   3           2           7  0.55880878221586805     
   3           2           8  -9.2224371505002400E-002
   3           2           9   3.5173479912329002     
   3           2          10   4.4428749071744598     
   3           2          11   1.4691753506583600     
   3           2          12   9.0438956805928292     
   3           2          13 -0.58821089338085397     
   3           2          14  -5.3829967797416503     
   3           2          15  -5.6979441750074002     
   3           2          16  -5.9252509705671201     
   3           2          17  -7.1032156470931502     
   3           2          18   1.0862894263726399     
   3           2          19   37.412241509547599     
   3           2          20   13.743669006815701     
   3           2          21  0.26445905356183003     
   3           2          22  -9.4378662577099204E-002
   3           2          23   34.506590452719919     
   3           2          24   27.650141450434074     
   3           2          25   40.305784053894065     
   3           2          26   44.093862520989390     
   3           2          27   49.906634378211223     
   3           2          28   55.631173836862651     
   3           2          29   5.7853468853769927     
   3           2          30   21.219637114540433     
   3           2          31   23.307032590234854     
   3           2          32   44.632370205645387     
   3           2          33   16.491693212157244     
   3           2          34   13.329782079815539     
   3           2          35   14.358563549167696     
   3           2          36   22.329614509992435     
   3           2          37   28.774608749683999     
   3           2          38   34.906930697880775     
   3           2          39   40.016402166450973     
   3           2          40   18.520058509140494     
   3           2          41   7.6922475652944335     
   3           2          42  -4.1218151456038266     
   3           2          43   3663.9326653831404     
   3           2          44   2566.8452014988002     
   3           2          45  -11.257577277805314     
   3           2          46   10.548369117825812     
   3           2          47   2042.6272265941718     
   3           2          48   1188.9133026709321     
   3           2          49   82.207469200335780     
   3           2          50   67.415151093994439     
   3           2          51   11.291844580868302     
   3           2          52   71.995742789519397     
   3           2          53   79.122627204668703     
   3           2          54   10.202816796103169     
   3           2          55   97.704166158890061     
   3           2          56   50.988198430375334     
   3           2          57   2.0673828604923234     
   3           2          58   83.092038090460562     
   3           2          59   74.074434862276505     
   3           2          60   6.7105812510728837     
   3           2          61   213.89151405307601     
   3           2          62   202.19031786087675     
   4           1           1   3.3858205923684999     
   4           1           2  -4.0496642844204302     
   4           1           3 -0.22178575590507099     
   4           1           4  0.65821762855183297     
   4           1           5  -6.1476718739580397E-002
   4           1           6 -0.23867010931986701     
   4           1           7  0.51296563365381598     
   4           1           8  -8.6023810581487697E-002
   4           1           9   2.5134981581554499     
   4           1          10   6.4006147626785799     
   4           1          11   1.6106068612674400     
   4           1          12   8.8842553326098308     
   4           1          13 -0.58424887950224502     
   4           1          14  -5.5318344133606496     
   4           1          15  -6.2905386014771603     
   4           1          16  -6.1172921794659798     
   4           1          17  -7.0366346289134798     
   4           1          18   1.3365554620687701     
   4           1          19   37.645660076756698     
   4           1          20   19.278472741775499     
   4           1          21  0.35060844654369300     
   4           1          22  -6.2478154385552702E-002
   4           1          23   34.790743184001286     
   4           1          24   27.369804918456492     
   4           1          25   39.772580413495234     
   4           1          26   43.723146951107751     
   4           1          27   49.524479359608641     
   4           1          28   55.386740172583124     
   4           1          29   5.9884639904430896     
   4           1          30   26.147083654952482     
   4           1          31   20.098023769059953     
   4           1          32   39.294103826449479     
   4           1          33   18.686531661250200     
   4           1          34   11.327353844690622     
   4           1          35   12.169984331439817     
   4           1          36   17.739681504609148     
   4           1          37   26.319113932048126     
   4           1          38   32.370703928630782     
   4           1          39   36.366515884552193     
   4           1          40   17.830222019044793     
   4           1          41   93.791547987263641     
   4           1          42   4.6565569379527219     
   4           1          43   1888.0737427956722     
   4           1          44   962.25760390418793     
   4           1          45  -48.970997281442131     
   4           1          46  -20.358051221963855     
   4           1          47   821.99746314701747     
   4           1          48   562.61595466950246     
   4           1          49   72.770613138482247     
   4           1          50   49.906682005158451     
   4           1          51   7.8719951155041334     
   4           1          52   42.020410701038912     
   4           1          53   26.076771831706129     
   4           1          54   8.3498443371067452     
   4           1          55   105.04891934498515     
   4           1          56   30.188934450233720     
   4           1          57   1.1455596305017761     
   4           1          58   69.582966591121092     
   4           1          59   37.152269433315233     
   4           1          60   6.7313281090449948     
   4           1          61   246.86419978785310     
   4           1          62   245.64895657444353     
   4           2           1   2.9972332560780202     
   4           2           2  -3.2108006064694301     
   4           2           3 -0.17662402337446501     
   4           2           4  0.65858062617793800     
   4           2           5  -6.2803684973024396E-002
   4           2           6 -0.47166645143259001     
   4           2           7  0.55880878221586805     
   4           2           8  -9.2224371505002400E-002
   4           2           9   3.5173479912329002     
   4           2          10   4.4428749071744598     
   4           2          11   1.4691753506583600     
   4           2          12   9.0438956805928292     
   4           2          13 -0.58821089338085397     
   4           2          14  -5.3829967797416503     
   4           2          15  -5.6979441750074002     
   4           2          16  -5.9252509705671201     
   4           2          17  -7.1032156470931502     
   4           2          18   1.0862894263726399     
   4           2          19   37.412241509547599     
   4           2          20   13.743669006815701     
   4           2          21  0.26445905356183003     
   4           2          22  -9.4378662577099204E-002
   4           2          23   34.329381775187898     
   4           2          24   36.774060070711897     
   4           2          25   39.942531573351403     
   4           2          26   43.730703003891598     
   4           2          27   49.423526757026202     
   4           2          28   55.052657162831700     
   4           2          29   5.8035308110830197     
   4           2          30   21.432456683085100     
   4           2          31   23.540787418045401     
   4           2          32   45.080004711316803     
   4           2          33   16.657094487166798     
   4           2          34   13.463471381649800     
   4           2          35   13.673248372337399     
   4           2          36   21.182438405912499     
   4           2          37   29.063199915786299     
   4           2          38   34.727784246803097     
   4           2          39   40.015656122464499     
   4           2          40   18.705803007977298     
   4           2          41   5.9032572806317800     
   4           2          42  -4.2349317371463204     
   4           2          43   3700.6795977088000     
   4           2          44   2592.5890389336901     
   4           2          45  -11.610869215333400     
   4           2          46   12.814232519016400     
   4           2          47   2063.1134885747401     
   4           2          48   897.19249539183897     
   4           2          49   76.406643248357994     
   4           2          50   64.805922951587505     
   4           2          51   10.881010550906099     
   4           2          52   70.426927893409996     
   4           2          53   77.518403447685998     
   4           2          54   12.344537937916600     
   4           2          55   119.99809148293573     
   4           2          56   50.164799154975100     
   4           2          57   1.9967339225108400     
   4           2          58   81.527241753150193     
   4           2          59   72.970559836538200     
   4           2          60   6.7778841459729700     
   4           2          61   291.38606985160800     
   4           2          62   204.21815914670000     
   5           1           1   3.2629292884713199     
   5           1           2  -3.9354375484474100     
   5           1           3 -0.20549869444625801     
   5           1           4  0.85080537621008201     
   5           1           5  -5.6962113677087998E-002
   5           1           6 -0.22114312827903701     
   5           1           7  0.53251380120275704     
   5           1           8  -7.9706564984968600E-002
   5           1           9   2.7074350082950001     
   5           1          10   6.8944743113728704     
   5           1          11   1.7348782956720501     
   5           1          12   9.5697479753839296     
   5           1          13 -0.54134397170569204     
   5           1          14  -5.8718540200834797     
   5           1          15  -6.1961296632933198     
   5           1          16  -7.1675949535909700     
   5           1          17  -7.6729649027877000     
   5           1          18   1.4396815994440399     
   5           1          19   40.550329297627798     
   5           1          20   20.765963897044401     
   5           1          21  0.45319289293472398     
   5           1          22  -5.7890007882824703E-002
   5           1          23   34.361227836050702     
   5           1          24   36.493073224608700     
   5           1          25   39.281560902217500     
   5           1          26   43.183355013439801     
   5           1          27   48.913066034181298     
   5           1          28   54.702953256872298     
   5           1          29   5.9145323362400797     
   5           1          30   25.824280153039499     
   5           1          31   19.849900018824599     
   5           1          32   48.511239291913000     
   5           1          33   18.455833739506399     
   5           1          34   11.187509970064800     
   5           1          35   12.019737611298600     
   5           1          36   17.520673090972000     
   5           1          37   25.994186599553700     
   5           1          38   31.971065608524199     
   5           1          39   35.917546552644097     
   5           1          40   17.610095821278801     
   5           1          41   92.633627641741697     
   5           1          42   7.1860446573344401     
   5           1          43   1864.7641904154800     
   5           1          44   1187.9723504990000     
   5           1          45  -49.590883322979302     
   5           1          46  -15.461811054656099     
   5           1          47   811.84934631804197     
   5           1          48   1085.2931224334534     
   5           1          49   71.872210507143095     
   5           1          50   49.290550128551601     
   5           1          51   7.7748099906213701     
   5           1          52   41.501640198556998     
   5           1          53   25.754836376993701     
   5           1          54   8.2467598391177805     
   5           1          55   66.401292227941298     
   5           1          56   58.234827257395303     
   5           1          57   1.1314169190140999     
   5           1          58   68.723917620860306     
   5           1          59   36.693599440311402     
   5           1          60   6.6482252928839403     
   5           1          61   304.77061702204099     
   5           1          62   242.61625340685799     
   5           2           1   2.9972332560780202     
   5           2           2  -3.2108006064694301     
   5           2           3 -0.17662402337446501     
   5           2           4  0.65858062617793800     
   5           2           5  -6.2803684973024396E-002
   5           2           6 -0.47166645143259001     
   5           2           7  0.55880878221586805     
   5           2           8  -9.2224371505002400E-002
   5           2           9   3.5173479912329002     
   5           2          10   4.4428749071744598     
   5           2          11   1.4691753506583600     
   5           2          12   9.0438956805928292     
   5           2          13 -0.58821089338085397     
   5           2          14  -5.3829967797416503     
   5           2          15  -5.6979441750074002     
   5           2          16  -5.9252509705671201     
   5           2          17  -7.1032156470931502     
   5           2          18   1.0862894263726399     
   5           2          19   37.412241509547599     
   5           2          20   13.743669006815701     
   5           2          21  0.26445905356183003     
   5           2          22  -9.4378662577099204E-002
   5           2          23   34.504616741466400     
   5           2          24   36.667405659313502     
   5           2          25   39.814239067855603     
   5           2          26   43.824282828909801     
   5           2          27   49.525918777426398     
   5           2          28   55.145698641110400     
   5           2          29   5.8834246798394902     
   5           2          30   21.957612893654598     
   5           2          31   24.117603734396099     
   5           2          32   46.184593177152202     
   5           2          33   17.065240727671299     
   5           2          34   13.793364763283400     
   5           2          35   14.008281887513499     
   5           2          36   21.701468456847000     
   5           2          37   28.658214314812302     
   5           2          38   35.578713836733002     
   5           2          39   39.212666228185398     
   5           2          40   19.164148440261901     
   5           2          41   6.0479038915804999     
   5           2          42  -4.1311638520183704     
   5           2          43   3791.3567843142200     
   5           2          44   2656.1148519276398     
   5           2          45  -6.3710830470637596     
   5           2          46   13.128217700022500     
   5           2          47   2113.6656430783300     
   5           2          48   2805.1033507932034     
   5           2          49   78.278823550596300     
   5           2          50   66.393852577339501     
   5           2          51   11.147626289483100     
   5           2          52   72.152588144189707     
   5           2          53   79.417825040177405     
   5           2          54   12.647014264385700     
   5           2          55   62.944453826128303     
   5           2          56   51.393979561950999     
   5           2          57   2.0456595886520001     
   5           2          58   83.524891297967002     
   5           2          59   74.758546312075197     
   5           2          60   6.9439616053333602     
   5           2          61   184.21166806617501     
   5           2          62   209.22208548947901     
   6           1           1   3.2629292884713199     
   6           1           2  -3.9354375484474100     
   6           1           3 -0.20549869444625801     
   6           1           4  0.85080537621008201     
   6           1           5  -5.6962113677087998E-002
   6           1           6 -0.22114312827903701     
   6           1           7  0.53251380120275704     
   6           1           8  -7.9706564984968600E-002
   6           1           9   2.7074350082950001     
   6           1          10   6.8944743113728704     
   6           1          11   1.7348782956720501     
   6           1          12   9.5697479753839296     
   6           1          13 -0.54134397170569204     
   6           1          14  -5.8718540200834797     
   6           1          15  -6.1961296632933198     
   6           1          16  -7.1675949535909700     
   6           1          17  -7.6729649027877000     
   6           1          18   1.4396815994440399     
   6           1          19   40.550329297627798     
   6           1          20   20.765963897044401     
   6           1          21  0.45319289293472398     
   6           1          22  -5.7890007882824703E-002
   6           1          23   34.456033364631701     
   6           1          24   36.450262405198700     
   6           1          25   39.107395912834299     
   6           1          26   43.050028711776299     
   6           1          27   48.892784849346498     
   6           1          28   54.672923893950603     
   6           1          29   5.8789383093501497     
   6           1          30   24.118584749078700     
   6           1          31   19.198454130308399     
   6           1          32   44.339946073559297     
   6           1          33   18.139590058689802     
   6           1          34   11.587390945216599     
   6           1          35   11.696393831386700     
   6           1          36   16.492495135322599     
   6           1          37   23.981983520696101     
   6           1          38   30.789674002513099     
   6           1          39   34.134394602510199     
   6           1          40   15.923091838496800     
   6           1          41   79.254029633100302     
   6           1          42   7.5400008249040704     
   6           1          43   1877.0247554956200     
   6           1          44   1212.3520731465601     
   6           1          45  -36.231296856823199     
   6           1          46  -16.050296107477099     
   6           1          47   838.56503518631598     
   6           1          48   1856.0557249567694     
   6           1          49   74.932379384867502     
   6           1          50   52.885624478144202     
   6           1          51   8.2543092738368902     
   6           1          52   42.519339712360797     
   6           1          53   34.870509604642500     
   6           1          54   8.8029399921694900     
   6           1          55   69.140997880652705     
   6           1          56   58.396329277367698     
   6           1          57   1.2198585053057001     
   6           1          58   69.865220524294600     
   6           1          59   38.734357141861103     
   6           1          60   6.8949666069950704     
   6           1          61   277.48729056478697     
   6           1          62   229.46665361010699     
   6           2           1   2.9972332560780202     
   6           2           2  -3.2108006064694301     
   6           2           3 -0.17662402337446501     
   6           2           4  0.65858062617793800     
   6           2           5  -6.2803684973024396E-002
   6           2           6 -0.47166645143259001     
   6           2           7  0.55880878221586805     
   6           2           8  -9.2224371505002400E-002
   6           2           9   3.5173479912329002     
   6           2          10   4.4428749071744598     
   6           2          11   1.4691753506583600     
   6           2          12   9.0438956805928292     
   6           2          13 -0.58821089338085397     
   6           2          14  -5.3829967797416503     
   6           2          15  -5.6979441750074002     
   6           2          16  -5.9252509705671201     
   6           2          17  -7.1032156470931502     
   6           2          18   1.0862894263726399     
   6           2          19   37.412241509547599     
   6           2          20   13.743669006815701     
   6           2          21  0.26445905356183003     
   6           2          22  -9.4378662577099204E-002
   6           2          23   34.489923695202002     
   6           2          24   36.703314597792598     
   6           2          25   39.894453857548200     
   6           2          26   43.855418595253703     
   6           2          27   49.582841581509200     
   6           2          28   55.583158458919101     
   6           2          29   5.9150018161230999     
   6           2          30   22.116274766631399     
   6           2          31   24.291873323660798     
   6           2          32   46.518314975220598     
   6           2          33   17.188551174474700     
   6           2          34   13.893033206232699     
   6           2          35   14.109503284038899     
   6           2          36   21.858279474892900     
   6           2          37   28.718305469347900     
   6           2          38   35.605024192192403     
   6           2          39   39.425792138691797     
   6           2          40   19.302625227345398     
   6           2          41   6.0916049880370799     
   6           2          42  -4.1013127840762502     
   6           2          43   3818.7524657772301     
   6           2          44   2675.3074736069402     
   6           2          45  -6.3250467145155200     
   6           2          46   16.528849883185501     
   6           2          47   2128.9386215847699     
   6           2          48   2825.3725373248053     
   6           2          49   78.844452647853402     
   6           2          50   66.873602951621294     
   6           2          51   11.228177088647900     
   6           2          52   72.673950135154996     
   6           2          53   79.991684363121394     
   6           2          54   12.738399378991300     
   6           2          55   63.399279447926297     
   6           2          56   51.765343475529598     
   6           2          57   2.0604411672953802     
   6           2          58   84.128427563849002     
   6           2          59   75.298738501287403     
   6           2          60   6.9941374582148699     
   6           2          61   289.91054591056297     
   6           2          62   210.73388771099800     
